25,27,26,26,27,26,26,27,26,26,26,26,27,26,26,26,26,27,27,27,26,27,26,27,26,27,27,27,26,26,27,26,27,26,26,26,26,26,26,26,25,26,26,28,32,27,27,31,125,43,30,27,59,28,49,27,37,27,27,27,26,27,26,26,28,27,27,26,37,28,50,26,27,27,37,27,26,27,31,32,38,28,27,26,28,27,26,27,33,28,26,27,28,27,112,28,26,28,27,27,29,29,27,27,26,27,32,29
26,26,27,46,45,28,27,27,38,27,32,27,31,27,26,26,27,26,27,26,27,28,45,27,31,29,28,26,27,26,28,27,30,30,27
26,26,27,59,29,38,27,31,26,31,27,26,27,27,26,27,26,28,28,26,27,43,27,26,28,29,30,28,27,28,26,30,29,27
26,27,27,57,29,37,28,31,27,30,27,27,26,26,26,27,27,27,26,28,27,44,29,28,29,28,27,28,26,27,27,39,29,27
