26,27,27,26,26,25,26,26,25,26,25,26,26,25,25,26,25,25,26,26,26,25,26,26,26,25,26,26,26,25,26,26,26,26,26,26,26,26,27,26,26,28,30,27,26,27,32,59,101,29,28,49,65,27,27,25,26,26,38,26,26,26,28,27,26,27,26,26,26,27,27,27,33,28,26,27,26,27,26,26,26,27,25,26,27,27,31,27,26,26,28,26,108,27,25,26,30,27,26,26,26,27,26,26,28,25,26,26,26,27,25,26,35,32,30,31,29,26,31,28,27,27,26,26,26,26,26,26,26,26,27,26,30,28,26,26
26,26,26,26,62,30,38,26,36,27,30,27,26,26,26,26,26,26,26,26,26,27,45,29,28,29,28,29,28,26,29,28,26,28,26,26,28,28,26
26,26,30,26,25,26,25,26,58,29,37,27,30,26,30,26,26,26,26,25,26,26,27,27,26,26,43,29,28,31,26,26,27,26,29,27,26,27,27,27,26
26,25,26,26,26,44,31,41,28,26,26,37,26,31,26,26,26,30,27,26,26,26,27,26,26,27,26,27,26,42,27,26,27,33,31,26,26,27,25,29,26,27,25,30,27,26
