26,32,26,27,27,27,27,27,26,27,26,26,27,26,27,26,27,26,27,27,26,27,27,26,27,27,27,26,27,26,26,26,26,26,26,26,26,26,26,26,26,25,27,34,31,28,26,27,26,28,30,125,42,29,27,27,27,59,28,48,27,27,27,26,27,26,38,29,28,27,26,27,26,27,27,27,28,27,34,28,29,26,28,27,27,26,27,27,26,26,26,26,27,27,27,26,33,27,27,27,29,28,112,28,26,27,27,28,27,28,27,26,28,28,29,34,30,30,27,28,27,27,27,27,27,26,27,27,26,27,26,27,26,27,27,26,26,28,27,26,27,27,27,27,26,27,26,32,30
27,27,27,66,29,27,27,39,27,27,26,30,32,26,26,32,28,27,27,27,27,27,26,28,27,26,27,50,28,27,26,27,26,31,30,27,27,29,28,30
27,26,28,61,30,28,26,38,28,31,27,27,27,31,27,26,27,27,28,26,28,27,26,28,28,47,30,27,27,28,27,29,29,26,29,26,27,28,29,27
27,27,28,45,45,29,38,28,31,27,31,27,26,27,27,26,27,27,27,28,43,28,28,28,30,30,28,27,27,27,30,30,28
