66.88,32.31,32.62,31.9,37.07,33,29.61,32.44,32.69,33.4,34.17,31.26,41.76,30.35,40.69,38.03,39.61
37.44,29.81,32.57,31.1,30.58,31.56,32.29,30,40.19,44.44,40.23,46.01,36.27
34.79,32.07,32.16,29.24,33.74,30.05,31.73,35.97,46.02,36.14,45.48,37.52,31.91
38.59,31.29,29.78,29.82,33.79,31.81,31.73,31.98,48.81,36.54,47.66,35.99
