37.35,30.2,31.43,33.15,29.32,31.8,30.29,32.88,29.98,32.91,29.57,32.67,30.14,34.71,41.35,33.72,33.47,42.25,33.32,30.28,33.91,31.89
36.03,31.52,32.92,30.17,32.91,30.98,29.58,32.77,29.86,44.46,30.14,32.05,42.8,31.62,37.08
36.32,33.01,30.03,32.44,29.96,32.32,31.78,29.06,40.78,32.76,32.57,45.09,32.07,32.6
35.92,32.63,29.13,32.68,29.96,32.97,31.35,30.7,40.7,32.08,30.95,46.27,30.37,37.6
