26,126,28,26,25,27,26,26,25,75,49,27
25,26,26,26,25,25,26,25,25,25,26,25,25,38
26,25,26,26,25,26,25,25,26,26,25,26,26,43
26,25,26,25,25,25,25,26,25,25,25,26,37
