27,127,29,27,27,26,27,26,26,27,46,89,28,28,27,29,62
27,27,27,27,26,27,27,26,27,27,26,26,27,50
27,27,26,27,26,27,26,27,27,27,27,27,28,44
26,27,27,26,26,26,27,26,27,26,26,26,26,27,45
