26,127,28,25,26,25,26,25,26,25,45,81,28,28,25,26,25,62
26,26,25,26,26,25,25,26,25,26,25,25,26,25
25,26,26,26,25,26,25,26,25,25,25,25,44
25,26,26,25,26,25,25,25,26,25,25,25,26,44
