26,27,26,26,26,26,26,25,26,26,25,26,26,26,27,27,26,27,26,26,26,27,90,71,34,26,26,26
26,27,25,26,25,26,25,27,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,27,25,26,26,25,26,26,25,25,26,26,26,35,26,27,26,27,26,37,27,26,26,26,25,26,26,26,26,25,26,26,26,25,27,26,26,28,26,26,26,25,26,26,25,27,26,25,26,26,26,25,27,29,28,27,25,27,26,95,39,27,27,26
27,26,26,27,25,26,26,26,26,27,26,25,26,26,25,26,27,26,26,26,96,37,32,27,33
26,26,26,27,26,26,25,28,25,26,26,25,26,26,27,26,25,26,25,26,26,25,26,96,38,28,26,26
