26,26,27,27,26,26,25,27,26,26,25,26,26,26,26,26,26,27,26,26,26,27,132,47,34,27,26,26
27,27,26,26,27,25,26,26,26,26,26,26,26,26,25,27,25,26,26,27,25,26,26,25,26,25,26,26,25,27,25,26,26,26,25,27,75,69,29,27
26,26,29,38,26,27,26,35,26,26,26,25,26,26,26,25,26,26,26,26,26,26,78,72,30,27
26,26,26,27,26,27,26,27,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,26,27,73,66,29,27
