26,27,26,26,27,26,26,26,26,26,25,26,26,26,27,26,26,27,26,27,26,26,27,26,27,26,27,27,26,27,27,26,26,27,26,26,26,26,26,26,26,27,27,83,36,27,28,75,27,27,26,36,28,26,26,27,26,28,26,29,28,98,27,26,27,35,28,26,27,27,26,26,27,26,27,26,26,27,26,27,26,27,27,26,26,27,26,26,27,26,28,26,26,26,28,26,26,26,27,26,26,27,28,26,26,27,27,34,39,28,27,28,27,33,30,26
26,27,27,46,46,28,42,26,26,26,31,27,26,27,26,27,26,26,27,26,27,27,67,38,27,26,27,26,38,26,26,26,27,25,32,30,30
26,26,27,26,54,47,28,30,26,42,27,27,26,31,27,26,26,27,26,26,27,28,27,26,26,44,29,29,37,28,26,27,26,30,28,27,27,28,28,26
25,30,26,26,27,27,27,57,32,42,26,27,26,31,27,26,27,26,27,26,27,27,27,27,26,46,37,28,27,27,26,29,29,26,28,26,27,28,28,27
