26,27,27,31,27,27,27,27,27,27,27,27,27,27,28,31,27,27,27,28,28,27,27,28,27,27,28,27,28,27,27,27,27,27,26,27,26,27,28,27,27,32,98,32,28,34,27,27,28,27,28,27,27,27,27,27,30
28,27,27,27,28,27,27,27,27,26,27,26,26,29,26,26,27,27,27,27,26,26,26,27,27,27,28,27,62
28,27,28,27,28,27,26,27,27,27,27,27,26,27,27,27,27,26,27,27,27,27,27,26,27,28,29,29,52,38
27,28,27,27,27,26,27,27,27,26,27,26,27,26,27,26,27,26,26,27,27,27,26,27,27,26,28,27,28,53
