26,26,27,26,26,25,26,26,25,25,26,26,25,26,27,26,25,27,27,26,26,26,26,26,26,27,27,26,26,27,31,95,28,27,26,25,26,26,25,26,26,25,26,36,27,32,27,48,27,26,26,27,26,29,26,26,26,27,26,27,26,39,26,26,27,26,26,26,26,26,26,33,27
26,27,26,26,25,27,25,27,25,27,26,25,26,26,25,25,25,25,27,25,26,25,25,25,26,25,26,26,25,26,25,25,26,25,25,25,26,25,25,26,25,26,25,26,31,27,30,27,26,26,27,25,39,27,26,26,27,26,26,26,26,27,25,27,26,26,25,26,25,27,26,26,26,26,26,26,26,27,26,27,25,29,27,26,27,31,30,26,27,28,26,47,26
26,26,26,27,26,41,27,26,26,26,25,38,28,26,26,25,26,27,26,26,25,25,26,25,26,26,26,26,27,51,37
26,26,26,26,27,26,26,26,25,25,27,27,26,25,25,34,26,26,26,26,26,35,26,25,26,25,27,26,51,37
