39,27,26,27,30,26,26,26,26,25,26,25,26,26,27,26,27,26,27,26,26,27,26,26,27,27,26,26,27,26,27,26,31,99,28,27,33,27,26,26,27,26,27,26,26,26,26,30
26,28,26,26,27,26,26,26,26,26,26,25,26,26,26,25,26,26,26,26,26,25,26,26,26,25,26,27,26,26,26,26,26,62
26,27,27,26,26,26,26,27,25,26,26,25,26,26,25,26,26,26,27,26,26,26,26,26,25,26,27,26,27,53
45,27,26,27,33,27,27,26,26,26,26,25,26,25,25,26,26,26,25,26,25,26,26,25,26,25,26,26,26,26,27,50,36
