25,26,26,27,25,26,26,26,27,26,25,26,25,26,26,26,26,26,26,26,26,26,27,30,28,36,34,26,70,27,27,26,37,27,31,26
26,26,26,26,26,26,27,26,25,25,26,25,26,36,29,26,26,38,26,30,28
26,26,26,26,26,26,25,27,26,26,26,26,37,30,53,35,27,36,28
26,25,26,26,25,26,25,26,25,26,26,25,26,36,29,25,26,38,26,30,28
