40.66,35.49,30.9,33.53,41.69,34.48,35.09,29.32,33.31,32.44,33.32,32.75,34.74,37.04,31.1,33.62,31.22,35.67,36.1,30.99,35.01,34.53,35.9,30.83,32.58,34.47,35.34,35.09,36.68,35.71,38.96,33.84,36.61,31.81,34.92,33.76,29.89,32.54,33.75,31.34,33.49,32.83,31.97,36.08,37.02,30.19,37.39,30.78,34,35.79,36.07,33.1,33.12,54.11,46.04,54.83,33.5,34.82,39.94,86.71,62.83,37.97,34,34.17,30.59,41.73,34.47,35.93,31.53,30.48,35.41,34.21,32.95,37.64,33.31,31.64,33.95,34.32,29.93,34.04,38.35,30.03,36.49,33.93,28.98,34.07,32.39,34.53,39.04,32.91,34.94,37.98,36.23,38.86,31.84,33.96,36.63,34.37,33.34,29.3,34.11,33.99,33.47,31.27,33.12,33.94,33.01,35.01,45.5,61.4,36.01,35.13,30.54,37.04,35.46,34.66
41.18,47.34,81.77,42.88,41.52,31.47,34.01,35.43,36.32,35.45,30.25,53.85,68.34,40.36
56.55,57.24,65.3,48.4,35.58,33.46,34.33,33.55,30.01,40.63,44.99,39.3,52.8,60.56,38.98,34.01,37.45,34.26,34.08,33.61,33.46,32.91,32.21,33.93,30.95,33.58,31.24,32.6
56.47,46.88,56.7,41.83,44.98,35.77,33.58,32.49,36.43,33.95,31.64,40.89,33.83,35.96,48.91,55.88,39.75,36.49,38.64,35.33,32.22,33.9,29.27,35.73,33.24,33.24,30.54,37.95,30.98,33.12,36.47,36.36,31.8,41.92,33,32.95,36.4,32.96,32.74,37.74,32.32,35.43,29.83,33,33.26
