31.96,27.17,28.07,36.05,29.19,66.32,22.65,29.09,26.85,32.65,35.17,43.31,55.37,36.89,35.17,34.09,30.69,33.06,34.94,75.75,58.5,45.29,43.63,33.04,35.5,37.8,32.32,32.28,32.71,118.92,39.01,33.95,37.28,43.13,36.2,30.41,31.37,32.73,31.44,35.59,35.95,53.96,34.63,31.72,28.52,28.79,31.29,73.32,59.41,27.69,29.27,30.85,30.54,31.19
32.96,30.09,33.37,47.38,59.57,27.69,37.44,31.32,30.54,30.21,30.39,32.11,34.21,26.41,29.81,37.24,38.2,28.02,30.38,27.13,29.47,28.41,28.75,27.6,29.59,29.7,29.01,27.52,28.81,30.21,30.43,25.53,28.29,30.21,28.74,25.51,30.84,33.51,29.92,28.8,26.3,29.01,27.54,29.53,33.88,28.81,29.77,32.52,28.11,30.83,40.14,33.4,33.56,26.41,43.87
27.25,28.71,38.52,27.86,65.17,24.72,29.62,29.48,27.78,28.75,28.5,31.87,27.99,40.01,34.56,32.51,27.61,28.22,29.23,28.84,31,25.49,28.61,31.45,27.13,29.24,39.55,30.38,31.57,26.56,31.23,28.52,30.28,36.14,25.52,29.73,38.01,43.41,49.42,47.3,34.07,33.01
28.08,26.35,38.26,30.11,55.23,23,35.54,31.36,25.34,27.91,30.8,25.82,32.93,27.47,40.53,27.36,30.36,28.28,30.08,27.02,26.77,26.47,31.5,27.13,27.03,27.63,26.93,30.71,27.94,29.14,32.11,27.87,42.5,30.79,28.62,25.74,31.19,30.34,26.29,30.09,27.93,29.41,37.38,40.46,36.73,33.67,31.97,38.04
