51.3,31.98,36.7,35.3,62.24,46.93,30.7,35.14,53.5,32.94,30.18,28.98,33.78,27.3,28.7,31.13,24.92,31.28,30.92,29.37,29.21,39.31,31,94.19,52.37,27.13,35.22,30.27,32.11,30.19,33.66,22.57,31.78,28.47,30.91,30.98,37,32.52,31.17,26.87,82.08,33.93,54.99,38.54,32.36,25.78,28.78,32.58,30.9
32.11,28.59,37.24,27.06,64.91,23.39,35.67,29.01,27.65,28.6,27.28,28.69,30.18,34.08,29.2,26.99,40.03,34.18,31.27,28.84,28.3,35.2,26.47,33.55,39.9,29.79,29.56,32.18,28.38,30.05,34.3,27.85,30.42,30.66,37.43,37.34,47.69,37.98,33.14,30.51
32.28,27.29,36.99,30.6,53.45,24.92,34.9,27.2,28.84,27.28,28.71,29.94,27.49,28.04,33.52,40.29,27.54,29.27,29.42,28.45,28.1,29.47,30.33,27.01,30.28,27.72,30.07,26.29,29.64,35.49,31.43,29.26,27.33,31.75,24.94,29.83,28.94,28.26,28.07,35.32,36.41,45.94,34.12,34.2
30.66,26.66,37.73,27.89,60.68,23.16,35.66,27.68,25.48,27.53,30.99,31.61,30.32,27.15,33.38,36.17,32.15,29.85,28.69,28.15,28.34,28.26,27.04,28.56,30.88,29.03,27.94,28.85,30.33,29.91,33.94,36.71,32.39,28.69,26.99,30.09,32.89,30.86,30.69,33.21,45.92,54.45,44.63
