35.95,31.19,33.16,39.86,36.79,55.64,32.33,35.67,31.81,37.46,58.54,30.92,33.47,35.92,29.56,33.66,33.11,31.17,32.65,34.06,34.94,32.71,35.51,31.08,34.94,91.08,33.92,53.86,35.83,33.57,65.78,33.86,33.56,31.73,36.49,35.25,85.9,47.99,52.52,48.97,37.86
36.2,32.45,34.74,97.14,62.28,32.81,34.25,33.19,29.51,34.34,31.88,37.29,32.66,41.33,45.05,34.09,33.33,31.61,29.25,33.07,33.32,30.51,33.86,30.98,30.56,33.3,33.22,31.51,33.32,30.2,31.03,34.07,37.7,30.1,39.62,34.07,30.46,34.09,32.12,45.05,45.66,41.44,41.02,44.29,41.24
37.12,32.9,59.96,43.13,52.69,36.01,36.33,30.31,33.23,39.62,35.51,50.52,44.5,29.75,34.01,29.59,32.98,29.99,33.22,28.69,33.71,29.15,33.57,31.57,32.31,29.93,33.2,34.23,31.43,31.37,32.81,29.16,37.09,29.97,51.06,31.59,36.18,35.43,31.83,35.98,52.58,41.08,37.31,46.48,53.23
42.34,29.65,52.52,51.61,55.66,39.91,35.13,31.26,35.25,34.62,37.49,43.1,46.56,32.65,35.11,31.01,32.95,30.8,33.03,30.57,30.47,33.11,30.75,30.82,32.19,34.42,29.25,32.93,30.02,31.78,32.2,31.32,31.77,34.59,42.02,32.19,33.01,30.85,34.42,51.78,40.56,46.89,51.53,50.69,38.99
