39.71,32.92,30.07,31.53,32.71,36.79,31.87,31.54,32.74,34.19,30.53,34.11,30.83,31.52,32.28,34.36,29.64,36.66,32.25,28.91,33.72,30.38,36.1,32.54,33.29,34.55,31.17,31.73,31.01,32.88,32.65,43.31,35.84,64.62,62.11,57.31,88.7,46.21,81.64,38.08,31.32,30.73,33.74,33.89,30.19,32.64,31.37,32.98,31.31,30.99,36.5,30.71,31.85,33.37,31.59,31.18,32.51,29.44,38.69,33.12,28.45,32.53,33.73,29.14,33.17,35.09,30.54,33.57
34.3,42.08,35.75,53.37,35.89,45.96,46.07,91.03,64.15,77.46,39.42,31.03,35.17,30.01,33.33,36.65,32.13,31.96,30.41,29.64,34.41,30.7,33.24,33.09,29.55,31.64,32.09,32.97,29.74,34.6,31.2,33.89,31.68,31.24,30.44
35,52.57,75.52,90.72,50.14,32.44,122.9,63.15,34.67,29.49,32.94,33.44,31,34.77,42,32.73,29.79,32.03,32.03,29.68,32.7,34.51,31.71,30.33,32.9,33.06,28.32,32.98,32.32,31.15,32.93,30.51,33.52,29.49,33.46,31.02,30.35,32.23,33.35
35.15,38.29,37.71,61.39,32.04,78.64,39.34,96.66,60.18,65.85,32.68,32.2,38.11,31.93,31.35,35.76,29.39,33.4,30.07,34.11,28.54,34.24,30.28,32.91,31.72,33.25,31.93,32.88,31.16,32.23,33.5,32.6,29.31,32.31,32.19
