41.09,37.09,32.36,33.32,32.22,42.68,29.34,33.23,30.17,33.32,33.11,31.26,31,33.3,30.78,31.19,33.18,32.99,32.73,33.5,35.32,36.09,29.08,32.85,33.2,29.63,32.88,32.87,30.73,30.19,32.12,32.65,31.47,32.46,35.96,28.85,34.64,32.83,31.02,34.86,32.18,30.57,33.47,29.89,31.93,33,39.04,34.99,65.64,31.96,36.5,33.26,34.05,31.54,34.91,36.52,90.9,87.06,34.23,34.19,35.46,35.33,32.71,38.19,32.6,32.51,38.43,30.1,33.15,36.23,30.99,33.19,35.69,33.61,30.36,28.11,32.31,29.44,30.6,29.55,34.11,28.69,30.89,36.15,34.3,30.2,33.32,30.66,32.97,31.76,32.36,36.01,29.49,32.79,31.5,32.31,31.08,30.84,31.33,31.71,30.68,33.14,32.71,36.15,36.25,32.41,39.11,29.96,37.03,44.24,38.2,37.54,73.41,40.28,34.34,33.06,33.58,32.96,33.3,31.96,32.47,33.75,28.78,32.98,31.78,36.9,34.55,29.21,35.46,31.63,32.89,29.6,36.53,28.5,35.49,33.59
39.5,40.13,53.73,38.72,35.08,36.31,33.34,31.44,35.53,30.48,36.24,30.79,32.2,36.29,27.27,33.8,29.94,32.23,34.07,30.37,32.5,32.96,33.75,33.53,29.41,33.67,30.24,29.43,32.51,32.25,30.48,33.8,32.3,36.6,35.91,30.03,34.17,34,33.04,29.85,33.65,32.74,39.76,38.59,62.84
40.51,38.21,55.66,35.49,40.08,42.6,34.42,33.81,28.92,35.9,33.19,55.34,64.12,38.28,33.28,30.04,36.03,33.17,35.58,35.55,32.93,33.66,28.57,31.21,32.32,33.89,32.23,28.07,35.7,30.27,32.08,33.59,33.48,30.99,32.46,33.9,29.09,32.08,34.83,31.43,31.82,34.18,33.05,30.48,29.96,32.19,31.5,33.92,31.29,32.12,35.86,30.12,31.12,33.75,32.36,30.95
44.92,35.68,52.33,40.06,43.53,34.68,32.71,31.06,30.57,33.03,32.7,34.49,60.55,53.39
