44.11,32.41,33.47,29.38,33.9,35.65,35.91,28.98,31.06,33.95,30.55,30.93,31.94,34.03,33.43,29.3,31.58,32.99,32.63,30.32,34.29,31.24,36.77,31.18,33.46,30.12,32.05,34.3,29.93,30.46,33.29,30.37,35.48,31.73,33.66,32.11,29.93,33.81,32.28,29.72,32.9,29.85,33.04,29.72,33.45,31.38,43.61,31.07,67.8,31.46,34.01,35.83,31.35,34.91,84.95,39.5,60.32,30.91,34.29,37.94,35.54,34.49,36.15,34.27,31.14,35.92,35.23,34.82,38.52,31.73,30.34,34.2,37.64,30.37,31.16,34.16,31.12,33.72,29.98,31.55,36.25,36.32,35.77,42.02,37.13,66.82,60.33,35.28,33.03,35.65,32.16,33.64,30.08,38.62,30.17,30.11,36.16,32.57,32.25,35.48,30.9,35.4,34.14,29.53,33.61,36.9,29.47,32.2,34.53,30.13,32.91,33
37.32,38.02,54.46,37.15,38.62,46.36,30.55,34.08,34.65,32.36,31.73,33.65,33.7,31.74,32.55,34.66,29.95,35.73,84.66
40.36,30.6,30.97,33.34,33.13,30.25,33.41,57.59,56.61,58.66,43.93,31.82,34.22,30.08,30.18,35.47,33.6,59.59,44.5
46.9,47.94,67,40.25,36.61,37.4,29.45,32.44,33.23,33.84,30.33,36.05,34.45,37.33,60.26,30.77,36.38,31.21,33.93,35.61,32.28,37.86
