26,27,28,26,27,27,27,27,26,27,28,27,27,27,26,27,27,26,27,27,27,42,28,28,29,105,64,40,27,28
27,26,26,26,26,26,26,27,26,25,26,27,26,26,25,27,26,26,26,27,129,37,32,27
26,27,26,26,27,26,26,27,26,27,26,26,25,26,26,26,25,26,26,26,90,41,28,26,28
27,27,27,27,26,26,26,27,26,26,27,26,26,26,26,27,26,26,26,26,26,26,27,66,65,29,26,27,27,32
