31.26,33.58,40.2,32.95,54.04,37.46,36.79,33.05,39.76,45.43,61.79,39.79,99.12,38.2,53.37,49.13,42.33,46.05,43.94,38.35,37.39,40.38,40.43,41.01,38.7,33.7,101.18,35.68,39.36,36.98,39.25,33.5,34.9,31.47,35.06,34.39,36.26,34.02,39.91,37.02,85.89,41.83,69.99,44.35,30.17,29.22,40.77,34.76,35.1
36.67,30.76,53.05,32.41,52.75,34.96,35.86,31.33,32.52,34.03,32.67,36.29,31.62,30.91,41.94,43.14,33.44,31.25,31.5,31.87,32.77,31.96,29.66,32.08,30.59,30.46,32.14,29.51,30.89,31.36,29.06,30,33.7,31.37,30.5,39.75,31.17,31.05,32.45,33.69,30.44,34.49,38.61,47.9,49.26,39.05,33.64,40.21
35.6,31.46,40.57,29.9,56.06,36.02,31.24,30.84,29.44,32.44,29.57,33.09,38.97,35.89,35.33,33.98,31.75,30.66,29.45,31.55,33.47,28.37,35.51,35.96,30.09,34.21,35.12,33,32.39,30.86,38.9,63.36,40.49,36.17
35.7,30.85,38.93,30.91,54.96,36.25,31.92,31.84,32.14,30.99,32.96,37.86,41.04,37.15,31.16,33.72,29.68,32.82,30.02,33.48,33.04,29.95,31.77,30.05,33.4,36.81,33.06,29.95,42,33.57,32.44,31.99,28.85,32.39,29.74,37.39,54.27,41.94,35.74,41.6
