40.97,42.19,45.92,52.84,39.85,35.81,36.47,60.81,40.37,33.81,33.75,36.67,83.29,30.1,34.04,45.63,63.32,57.01,47.28,58.09,43.84,43.28,41.39,40.36,35.43,92.2,35.81,34.15,31.47,38.24,34.78,35.03,34.62,29.59,32.8,36.31,32.43,36.82,36.95,33.93,85.68,70.24,47.16,38.43,34.1,32.53,34.18,35.15
36.61,31.65,40.39,32.15,54.9,30.03,37.92,29.76,35.05,33.24,32.37,28.7,32.78,32.25,38.26,32.44,35.49,31.23,31.92,33.7,34.56,32.22,31.99,34.81,33.03,40.21,35.27,32.71,30.95,31.94,33.45,33.85,29.72,37.23,59.75,39.36,38.13,37.09
37.44,31.18,53.56,33.27,48.71,38.65,36.11,29.6,33.46,38.14,31.84,39.23,38.34,37.05,33.83,32.61,29.36,32.54,32.06,29.13,32.56,29.97,32.69,30.09,31.78,34.46,34.59,33.53,38.22,31.73,35.17,32.15,33.07,29.91,34.78,41.58,60.37,36.87,38.92
39.39,30.5,54.04,31.14,52.31,39.84,32.06,36.52,31.89,33.24,33.29,32.6,35.51,43.63,32.13,31.87,32.86,29.88,30.48,31.14,31.7,30.95,35.77,34.61,35.71,35.19,32.94,32.58,31.95,31.21,32.48,40.84,41.76,53.59,37.68,33.37,38.49
