39.52,32.02,47.3,65.01,65.94,48.68,44.66,96.54,33.38,50.52,45.75,44.2,42.34,50.84,49.74,54.19,44.07,44.82,35.77,39.75,111.27,45.43,33.51,41.84,38.72,71.36,38.21,35.57,39.76,32.1,40.61,36.75,40.33,43.54,39.94,99.85,37.47,39.22,41.36,44.3,44.86
39.78,33.69,73.11,36.76,34.44,53.33,36.38,33.95,34.3,38.83,37.2,33.43,35.91,45.66,39.7,35.47,34.2,34.02,33.23,31.15,39.13,30.8,44.59,36.68,30.4,34.13,30.92,32.11,33.55,36.92,61.5,30.15,33.23,36.01
44.29,30.73,52.68,37.19,58.03,31.09,34.08,38.32,30.9,42.25,32.22,47.66,37.62,35.2,30.33,32.11,33.11,33.27,39.48,35.75,38.55,47.29,32.87,34.87,34.96,33.64,40.15,58.79,45.93,42.45
32.22,35.15,41.3,30.37,52.76,30.9,39.04,30.99,33.67,30.97,33.19,37.98,37.55,35.72,32.29,36.87,30.93,31.9,34.77,32.33,29.84,35.63,29.33,32.41,32.48,32.75,31.59,37.23,31.41,37,38.93,29.73,34.4,33.73,29.77,36.43,30.48,54.63,33.91,36.9,33.57
