26,127,28,26,25,27,25,26,26,64
26,25,26,26,26,26,25,27,26,25,26,26,25,25,26,26
27,27,26,26,26,26,25,27,26,26,25,27,39
26,26,25,26,25,26,26,25,26,25,26,25,26
