33.14,31.67,23.94,25.48,24.97,27.04,27.71,30.73,25.84,25.4,27.06,29.69,35.89,64.75,37.23,36.69,66.95,28.44,32.14,37.28,30.68,30.25,26.9,32.23,30.74,26.28,25.66,25.08,24.38,26.47,25.77,27.07,28.15,25.23,24.62,27.44,24.79,24.62,26.29,27.07,23.63,28.29,24.33,25.26,25.86,27.17,24.24,25.87,26.88,24.98,26.72,25.71,27.46,26.95,35.71,33.88,49.57,39.97,28.81,27.27,29.54,34.95,29.05,34.3,27.58,30.47,31.23,34.66,34.87,36.46,31.47,31.69,29.98,52.4,30.13,33.05,29.54,22.98,26.15,27.92,24.2,25.14,30.77,25.25,28.29,25.4,25.97,26.01,24.75,26.13,26.48,27.23,24.96,26.73,26.08,26.02,26.03,24.88,26.71,27.04,24.37,27.15,27.65,24.93,25.54,25.56,26.67,25.72,25.47,24.14,26.54,25.27,28.59,33.74,25.54,26.89,27.47,60.09
38.4,27.97,31.14,36.91,27.85,31.82,25.18,25.45,25.57,24.94,25.89,25.38,25.08,26.32,36.75,33,28.05,35.83,28.16,28.52,27.22,26.38,27.48,26.92,27.58,27.84,30.22,24.09,28.62,25.25,27.04,23.88,24.27,26.3,30.31,25.65,25.25,30.8,25.25,24.62,30.72,30.15,25.98,27.87,22.98,25.14,25.26,28.89,25.6,24.34,24.65,26,25.35,26.04,26.1,24.62,25.73,24.97,25.69,25.94,24.89,25.63,25.24
38.21,30.5,33.38,31.93,32.83,23.5,25.67,25.42,24.65,28.6,24.38,26.48,37.91,25.49,48.84,37.97,29.05,33.74,28.1,23.75,26.14,27.99,41.31,44.88,33.45,29.26,24.81,26.98,26.32,29.2,25.02,26.56,27.79,25.89,26.85,25.77,25.54,27.82,24.33,24.01,25.42,25.81,27.68,22.95,27.42,25.48,24.73,23.79,26.24,26.88,25.06,25.57,24.83,24.44
31.19,33.67,39.37,42.81,29.99,30.28,31.73,23.7,26.17,26.62,27.51,24.07,26.71,66.14,34.15,32.17,30.43,26.15,26,25.83,28,42.86,43.19,31.05,30.37,25.85,25.06,26.7,24.81,27
