48.88,32.48,35.88,30.02,38.58,36.36,33.52,34.12,34.86,31.73,34.99,34.68,31.67,33.42,30.64,35.14,45.94,36.53,62.66,32.62,80.98,55.55,33.92,38.99,38.74,35.88,34.26,34.72,34,32.14,34.81,36.62,38.44,33.72,33.47,35.91,34.64,34.9,35.26,36.13,32.39,48.04,43.28,75.8,38.33,34.19,36.16,47.31,46.45,47.79,31.04,36.98,39.15,47.69,54.07,35.12,42.83,40.28,34.98,37.6,36.55,31.36,33.88,31.31,36.1,37.62,33.41,31.23,32.69,33.48,33.93,33.98,35.22,33.97,34.83,33.37,34.44,32.81,33.92,39.9,34.27,35.96,37.83,35.46,32.78,67.91,37.21,42.8,37.45,46.13,43.15,41.08,45.26,33.81,46.43,37.83,37.47,34.04,32.42,36.31,33.33,34.33,32.33,33.77,33.47,34.08,33.81,34.54,40.5,32.94,33.46,32.99,32.76,33.94,32.94,33.62
66.94,49.48,52.05,33.99,30.44,33.07,34.87,32.92,33.02,43.51,68.07,40.22,35.93,35.62,30.49,36.13,36.75,34.48,37.2,39.81,30.03,33.38,35.37,30.52,34.56,33.78,32.41,34.51,32.78,32.38,32,32.62,34.59,33.04,35.26,33.17,33.03,32,30.69,33.58,33.58,34.62,33.89,33.29,29.45,32.76,35.75,30.26,33.66,32.55,32.54,34.01,32.48,32.47,33.55,34.48,32.72,33.43,31.44,30.72,33.74,33.32,32.64,33.58,33.49,32.08,33.53,37.01,34.04,31.44,32.82,34.88
69.88,54.07,57.37,32.09,33.8,33.92,32.51,32.78,34.21,52.25,52.04,41.47,36.74,31.16,36.08,29.67,37.66,37.8,56.12,34.05,33.46,33.62,34.06,35.97,37.45,35.66,29.98,39.85,40.02,33.41,38.98,32.68,32.89,35.25,33.45,32.83,33.62,30.11,35.64,35.8,29.58,32.61,33.06,38.34,29.96
46.92,38.78,46.79,38.11,31.73,34.11,32.52,34.07,32.15,38.25,44.8,46.82,40.86,33.55,34.6,35.46,33.65,35.28,37.13,37.22,40.23,33.91,32.29,33.79,33.42,39.04,32.53,35.71,35.22,30.15,36.3,33.54,30.85,33.41,33.43,34.51,32.22,32.13,34.02,33.08,35.12,31.46,33.5,34.29,33.7,34.96,31.33,33.68,32.54,33.58,32.13,33.75,33.37,32.6,33,33.24,31.6,35.22,34.95,34.85,30.97,33.35,32.97,32.7,34.39,33.84
